ID,disableParam_NT,disableParamReserve1,disableParamReserve2,refId_default,sfxVariationId,weight,basicPrice,sellValue,behaviorId,replaceItemId,sortId,appearanceReplaceItemId,yesNoDialogMessageId,useEnableSpEffectType,potGroupId,pad,iconId,modelId,shopLv,compTrophySedId,trophySeqId,maxNum,consumeHeroPoint,overDexterity,goodsType,refCategory,spEffectCategory,pad3,goodsUseAnim,opmeMenuType,useLimitCategory,replaceCategory,reserve4,enable_live,enable_gray,enable_white,enable_black,enable_multi,disable_offline,isEquip,isConsume,isAutoEquip,isEstablishment,isOnlyOne,isDiscard,isDeposit,isDisableHand,isRemoveItem_forGameClear,isSuppleItem,isFullSuppleItem,isEnhance,isFixItem,disableMultiDropShare,disableUseAtColiseum,disableUseAtOutOfColiseum,isEnableFastUseItem,isApplySpecialEffect,syncNumVaryId,refId_1,refVirtualWepId,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,castSfxId,fireSfxId,effectSfxId,enable_ActiveBigRune,isBonfireWarpItem,enable_Ladder,isUseMultiPlayPreparation,canMultiUse,isShieldEnchant,isWarpProhibited,isUseMultiPenaltyOnly,suppleType,autoReplenishType,isDrop,showLogCondType,isSummonHorse,showDialogCondType,isSleepCollectionItem,enableRiding,disableRiding,maxRepositoryNum,sortGroupId,isUseNoAttackRegion,pad1,saleValue,rarity,useLimitSummonBuddy,useLimitSpEffectType,aiUseJudgeId,consumeMP,consumeHP,reinforceGoodsId,reinforceMaterialId,reinforcePrice,useLevel_vowType0,useLevel_vowType1,useLevel_vowType2,useLevel_vowType3,useLevel_vowType4,useLevel_vowType5,useLevel_vowType6,useLevel_vowType7,useLevel_vowType8,useLevel_vowType9,useLevel_vowType10,useLevel_vowType11,useLevel_vowType12,useLevel_vowType13,useLevel_vowType14,useLevel_vowType15,useLevel,reserve5,itemGetTutorialFlagId,reserve3
201004,1,0,System.Byte[],201004,-1,0,0,-1,0,-1,60104,-1,20000610,0,-1,System.Byte[],471,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,201005,10104,5270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
201005,1,0,System.Byte[],201005,-1,0,0,-1,0,-1,60105,-1,20000610,0,-1,System.Byte[],471,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,201006,10105,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
201006,1,0,System.Byte[],201006,-1,0,0,-1,0,-1,60106,-1,20000610,0,-1,System.Byte[],471,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,201007,10106,7130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
201007,1,0,System.Byte[],201007,-1,0,0,-1,0,-1,60107,-1,20000610,0,-1,System.Byte[],471,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,201008,10107,8060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
201008,1,0,System.Byte[],201008,-1,0,0,-1,0,-1,60108,-1,20000610,0,-1,System.Byte[],471,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,201009,10108,8990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
201009,1,0,System.Byte[],201009,-1,0,0,-1,0,-1,60109,-1,20000610,0,-1,System.Byte[],471,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,201010,10109,10850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
201010,1,0,System.Byte[],201010,-1,0,0,-1,0,-1,60110,-1,20000610,0,-1,System.Byte[],471,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
202000,1,0,System.Byte[],202000,-1,0,0,-1,0,-1,60200,-1,20000610,0,-1,System.Byte[],472,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,202001,10100,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
202001,1,0,System.Byte[],202001,-1,0,0,-1,0,-1,60201,-1,20000610,0,-1,System.Byte[],472,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,202002,10101,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
202002,1,0,System.Byte[],202002,-1,0,0,-1,0,-1,60202,-1,20000610,0,-1,System.Byte[],472,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,202003,10102,3410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
202003,1,0,System.Byte[],202003,-1,0,0,-1,0,-1,60203,-1,20000610,0,-1,System.Byte[],472,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,202004,10103,4340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
202004,1,0,System.Byte[],202004,-1,0,0,-1,0,-1,60204,-1,20000610,0,-1,System.Byte[],472,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,202005,10104,5270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
202005,1,0,System.Byte[],202005,-1,0,0,-1,0,-1,60205,-1,20000610,0,-1,System.Byte[],472,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,202006,10105,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
202006,1,0,System.Byte[],202006,-1,0,0,-1,0,-1,60206,-1,20000610,0,-1,System.Byte[],472,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,202007,10106,7130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
202007,1,0,System.Byte[],202007,-1,0,0,-1,0,-1,60207,-1,20000610,0,-1,System.Byte[],472,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,202008,10107,8060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
202008,1,0,System.Byte[],202008,-1,0,0,-1,0,-1,60208,-1,20000610,0,-1,System.Byte[],472,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,202009,10108,8990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
202009,1,0,System.Byte[],202009,-1,0,0,-1,0,-1,60209,-1,20000610,0,-1,System.Byte[],472,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,202010,10109,10850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
202010,1,0,System.Byte[],202010,-1,0,0,-1,0,-1,60210,-1,20000610,0,-1,System.Byte[],472,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,100,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
203000,1,0,System.Byte[],203000,-1,0,0,-1,0,-1,51800,-1,20000610,0,-1,System.Byte[],476,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,50,-1,203001,10000,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
203001,1,0,System.Byte[],203001,-1,0,0,-1,0,-1,51801,-1,20000610,0,-1,System.Byte[],476,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,50,-1,203002,10001,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
203002,1,0,System.Byte[],203002,-1,0,0,-1,0,-1,51802,-1,20000610,0,-1,System.Byte[],476,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,50,-1,203003,10002,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
203003,1,0,System.Byte[],203003,-1,0,0,-1,0,-1,51803,-1,20000610,0,-1,System.Byte[],476,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,50,-1,203004,10003,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
203004,1,0,System.Byte[],203004,-1,0,0,-1,0,-1,51804,-1,20000610,0,-1,System.Byte[],476,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,50,-1,203005,10004,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
203005,1,0,System.Byte[],203005,-1,0,0,-1,0,-1,51805,-1,20000610,0,-1,System.Byte[],476,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,50,-1,203006,10005,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
203006,1,0,System.Byte[],203006,-1,0,0,-1,0,-1,51806,-1,20000610,0,-1,System.Byte[],476,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,50,-1,203007,10006,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
203007,1,0,System.Byte[],203007,-1,0,0,-1,0,-1,51807,-1,20000610,0,-1,System.Byte[],476,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,50,-1,203008,10007,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
203008,1,0,System.Byte[],203008,-1,0,0,-1,0,-1,51808,-1,20000610,0,-1,System.Byte[],476,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,50,-1,203009,10008,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
203009,1,0,System.Byte[],203009,-1,0,0,-1,0,-1,51809,-1,20000610,0,-1,System.Byte[],476,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,50,-1,203010,10009,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
203010,1,0,System.Byte[],203010,-1,0,0,-1,0,-1,51810,-1,20000610,0,-1,System.Byte[],476,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,50,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
204000,1,0,System.Byte[],204000,-1,0,0,-1,0,-1,60500,-1,20000610,0,-1,System.Byte[],115,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,74,-1,204001,10100,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
204001,1,0,System.Byte[],204001,-1,0,0,-1,0,-1,60501,-1,20000610,0,-1,System.Byte[],115,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,74,-1,204002,10101,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
204002,1,0,System.Byte[],204002,-1,0,0,-1,0,-1,60502,-1,20000610,0,-1,System.Byte[],115,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,74,-1,204003,10102,4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
204003,1,0,System.Byte[],204003,-1,0,0,-1,0,-1,60503,-1,20000610,0,-1,System.Byte[],115,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,74,-1,204004,10103,5236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
204004,1,0,System.Byte[],204004,-1,0,0,-1,0,-1,60504,-1,20000610,0,-1,System.Byte[],115,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,74,-1,204005,10104,6358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
204005,1,0,System.Byte[],204005,-1,0,0,-1,0,-1,60505,-1,20000610,0,-1,System.Byte[],115,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,74,-1,204006,10105,7480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
204006,1,0,System.Byte[],204006,-1,0,0,-1,0,-1,60506,-1,20000610,0,-1,System.Byte[],115,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,74,-1,204007,10106,8602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
204007,1,0,System.Byte[],204007,-1,0,0,-1,0,-1,60507,-1,20000610,0,-1,System.Byte[],115,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,74,-1,204008,10107,9724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
204008,1,0,System.Byte[],204008,-1,0,0,-1,0,-1,60508,-1,20000610,0,-1,System.Byte[],115,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,74,-1,204009,10108,10846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
204009,1,0,System.Byte[],204009,-1,0,0,-1,0,-1,60509,-1,20000610,0,-1,System.Byte[],115,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,74,-1,204010,10109,13090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
204010,1,0,System.Byte[],204010,-1,0,0,-1,0,-1,60510,-1,20000610,0,-1,System.Byte[],115,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,74,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
205000,1,0,System.Byte[],205000,-1,0,0,-1,0,-1,50200,-1,20000610,0,-1,System.Byte[],116,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,61,-1,205001,10000,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
205001,1,0,System.Byte[],205001,-1,0,0,-1,0,-1,50201,-1,20000610,0,-1,System.Byte[],116,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,61,-1,205002,10001,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
205002,1,0,System.Byte[],205002,-1,0,0,-1,0,-1,50202,-1,20000610,0,-1,System.Byte[],116,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,61,-1,205003,10002,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
205003,1,0,System.Byte[],205003,-1,0,0,-1,0,-1,50203,-1,20000610,0,-1,System.Byte[],116,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,61,-1,205004,10003,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
