ID,variationId,behaviorJudgeId,ezStateBehaviorType_old,refType,pad2,refId,consumeSA,stamina,consumeDurability,category,heroPoint,pad1
243700105,43700,105,2,0,System.Byte[],4370105,0,0,0,6,0,System.Byte[]
243700110,43700,110,2,1,System.Byte[],4370110,0,0,0,6,0,System.Byte[]
243700120,43700,120,2,1,System.Byte[],4370120,0,0,0,6,0,System.Byte[]
243700130,43700,130,2,1,System.Byte[],4370130,0,0,0,6,0,System.Byte[]
243700140,43700,140,2,1,System.Byte[],4370140,0,0,0,6,0,System.Byte[]
243700150,43700,150,2,1,System.Byte[],4370150,0,0,0,6,0,System.Byte[]
243700200,43700,200,2,0,System.Byte[],4370200,0,0,0,6,0,System.Byte[]
243700210,43700,210,2,0,System.Byte[],4370210,0,0,0,6,0,System.Byte[]
243700220,43700,220,2,0,System.Byte[],4370220,0,0,0,6,0,System.Byte[]
243700230,43700,230,2,0,System.Byte[],4370230,0,0,0,6,0,System.Byte[]
243700240,43700,240,2,0,System.Byte[],4370240,0,0,0,6,0,System.Byte[]
243700250,43700,250,2,0,System.Byte[],4370250,0,0,0,6,0,System.Byte[]
243700260,43700,260,2,1,System.Byte[],4370260,0,0,0,6,0,System.Byte[]
243700270,43700,270,2,1,System.Byte[],4370270,0,0,0,6,0,System.Byte[]
243700280,43700,280,2,1,System.Byte[],4370280,0,0,0,6,0,System.Byte[]
243700290,43700,290,2,1,System.Byte[],4370290,0,0,0,6,0,System.Byte[]
243700300,43700,300,2,0,System.Byte[],4370300,0,0,0,6,0,System.Byte[]
243700301,43700,301,2,0,System.Byte[],4370301,0,0,0,6,0,System.Byte[]
243700310,43700,310,2,0,System.Byte[],4370310,0,0,0,6,0,System.Byte[]
243700311,43700,311,2,0,System.Byte[],4370311,0,0,0,6,0,System.Byte[]
243700370,43700,370,2,1,System.Byte[],4370370,0,0,0,6,0,System.Byte[]
243700500,43700,500,2,0,System.Byte[],4370500,0,0,0,6,0,System.Byte[]
243700501,43700,501,2,0,System.Byte[],4370501,0,0,0,6,0,System.Byte[]
243700505,43700,505,2,0,System.Byte[],4370505,0,0,0,6,0,System.Byte[]
243700506,43700,506,2,0,System.Byte[],4370506,0,0,0,6,0,System.Byte[]
243700510,43700,510,2,0,System.Byte[],4370510,0,0,0,6,0,System.Byte[]
243700511,43700,511,2,0,System.Byte[],4370511,0,0,0,6,0,System.Byte[]
243700512,43700,512,2,0,System.Byte[],4370512,0,0,0,6,0,System.Byte[]
243700513,43700,513,2,0,System.Byte[],4370513,0,0,0,6,0,System.Byte[]
243700515,43700,515,2,0,System.Byte[],4370515,0,0,0,6,0,System.Byte[]
243700516,43700,516,2,0,System.Byte[],4370516,0,0,0,6,0,System.Byte[]
243700517,43700,517,2,0,System.Byte[],4370517,0,0,0,6,0,System.Byte[]
243700518,43700,518,2,0,System.Byte[],4370518,0,0,0,6,0,System.Byte[]
243700600,43700,600,2,0,System.Byte[],4370600,0,0,0,6,0,System.Byte[]
243700601,43700,601,2,0,System.Byte[],4370601,0,0,0,6,0,System.Byte[]
243700610,43700,610,2,0,System.Byte[],4370610,0,0,0,6,0,System.Byte[]
243700611,43700,611,2,0,System.Byte[],4370611,0,0,0,6,0,System.Byte[]
243700620,43700,620,2,0,System.Byte[],4370620,0,0,0,6,0,System.Byte[]
243700621,43700,621,2,0,System.Byte[],4370621,0,0,0,6,0,System.Byte[]
243700700,43700,700,2,0,System.Byte[],4370700,0,0,0,6,0,System.Byte[]
243700701,43700,701,2,0,System.Byte[],4370701,0,0,0,6,0,System.Byte[]
243700702,43700,702,2,0,System.Byte[],4370702,0,0,0,6,0,System.Byte[]
243700703,43700,703,2,0,System.Byte[],4370703,0,0,0,6,0,System.Byte[]
243700704,43700,704,2,1,System.Byte[],4370704,0,0,0,6,0,System.Byte[]
243700710,43700,710,2,0,System.Byte[],4370710,0,0,0,6,0,System.Byte[]
243700711,43700,711,2,0,System.Byte[],4370711,0,0,0,6,0,System.Byte[]
243700720,43700,720,2,0,System.Byte[],4370720,0,0,0,6,0,System.Byte[]
243700721,43700,721,2,0,System.Byte[],4370721,0,0,0,6,0,System.Byte[]
243700900,43700,900,2,1,System.Byte[],4370900,0,0,0,6,0,System.Byte[]
243800100,43800,100,2,0,System.Byte[],4380100,0,0,0,6,0,System.Byte[]
243800110,43800,110,2,0,System.Byte[],4380110,0,0,0,6,0,System.Byte[]
243800120,43800,120,2,0,System.Byte[],4380120,0,0,0,6,0,System.Byte[]
243800130,43800,130,2,0,System.Byte[],4380130,0,0,0,6,0,System.Byte[]
243800140,43800,140,2,0,System.Byte[],4380140,0,0,0,6,0,System.Byte[]
243800150,43800,150,2,0,System.Byte[],4380150,0,0,0,6,0,System.Byte[]
243800160,43800,160,2,1,System.Byte[],4380160,0,0,0,6,0,System.Byte[]
243800161,43800,161,2,1,System.Byte[],4380161,0,0,0,6,0,System.Byte[]
243800162,43800,162,2,1,System.Byte[],4380162,0,0,0,6,0,System.Byte[]
243800170,43800,170,2,1,System.Byte[],4380170,0,0,0,6,0,System.Byte[]
243800171,43800,171,2,1,System.Byte[],4380171,0,0,0,6,0,System.Byte[]
243800172,43800,172,2,1,System.Byte[],4380172,0,0,0,6,0,System.Byte[]
243800180,43800,180,2,1,System.Byte[],4380180,0,0,0,6,0,System.Byte[]
243800181,43800,181,2,1,System.Byte[],4380181,0,0,0,6,0,System.Byte[]
243800182,43800,182,2,1,System.Byte[],4380182,0,0,0,6,0,System.Byte[]
243800190,43800,190,2,1,System.Byte[],4380190,0,0,0,6,0,System.Byte[]
243800191,43800,191,2,1,System.Byte[],4380191,0,0,0,6,0,System.Byte[]
243800192,43800,192,2,1,System.Byte[],4380192,0,0,0,6,0,System.Byte[]
243800200,43800,200,2,0,System.Byte[],4380200,0,0,0,6,0,System.Byte[]
243800210,43800,210,2,0,System.Byte[],4380210,0,0,0,6,0,System.Byte[]
243800220,43800,220,2,0,System.Byte[],4380220,0,0,0,6,0,System.Byte[]
243800230,43800,230,2,0,System.Byte[],4380230,0,0,0,6,0,System.Byte[]
243800240,43800,240,2,0,System.Byte[],4380240,0,0,0,6,0,System.Byte[]
243800241,43800,241,2,0,System.Byte[],4380241,0,0,0,6,0,System.Byte[]
243800250,43800,250,2,0,System.Byte[],4380250,0,0,0,6,0,System.Byte[]
243800251,43800,251,2,0,System.Byte[],4380251,0,0,0,6,0,System.Byte[]
243800252,43800,252,2,1,System.Byte[],4380252,0,0,0,6,0,System.Byte[]
243800253,43800,253,2,1,System.Byte[],4380253,0,0,0,6,0,System.Byte[]
243800260,43800,260,2,0,System.Byte[],4380260,0,0,0,6,0,System.Byte[]
243800261,43800,261,2,1,System.Byte[],4380261,0,0,0,6,0,System.Byte[]
243800270,43800,270,2,0,System.Byte[],4380270,0,0,0,6,0,System.Byte[]
243800271,43800,271,2,1,System.Byte[],4380271,0,0,0,6,0,System.Byte[]
243800280,43800,280,2,0,System.Byte[],4380280,0,0,0,6,0,System.Byte[]
243800281,43800,281,2,1,System.Byte[],4380281,0,0,0,6,0,System.Byte[]
243810100,43810,100,2,0,System.Byte[],4381100,0,0,0,6,0,System.Byte[]
243810101,43810,101,2,0,System.Byte[],4381101,0,0,0,6,0,System.Byte[]
243810110,43810,110,2,0,System.Byte[],4381110,0,0,0,6,0,System.Byte[]
243810111,43810,111,2,0,System.Byte[],4381111,0,0,0,6,0,System.Byte[]
243810120,43810,120,2,0,System.Byte[],4381120,0,0,0,6,0,System.Byte[]
243810130,43810,130,2,0,System.Byte[],4381130,0,0,0,6,0,System.Byte[]
243810140,43810,140,2,0,System.Byte[],4381140,0,0,0,6,0,System.Byte[]
243810141,43810,141,2,0,System.Byte[],4381141,0,0,0,6,0,System.Byte[]
243810150,43810,150,2,0,System.Byte[],4381150,0,0,0,6,0,System.Byte[]
243810151,43810,151,2,0,System.Byte[],4381151,0,0,0,6,0,System.Byte[]
243810160,43810,160,2,0,System.Byte[],4381160,0,0,0,6,0,System.Byte[]
243810161,43810,161,2,0,System.Byte[],4381161,0,0,0,6,0,System.Byte[]
243810162,43810,162,2,0,System.Byte[],4381162,0,0,0,6,0,System.Byte[]
243810163,43810,163,2,0,System.Byte[],4381163,0,0,0,6,0,System.Byte[]
243810164,43810,164,2,0,System.Byte[],4381164,0,0,0,6,0,System.Byte[]
243810165,43810,165,2,0,System.Byte[],4381165,0,0,0,6,0,System.Byte[]
243810170,43810,170,2,0,System.Byte[],4381170,0,0,0,6,0,System.Byte[]
243810171,43810,171,2,0,System.Byte[],4381171,0,0,0,6,0,System.Byte[]
243810172,43810,172,2,0,System.Byte[],4381172,0,0,0,6,0,System.Byte[]
243810173,43810,173,2,0,System.Byte[],4381173,0,0,0,6,0,System.Byte[]
243810180,43810,180,2,1,System.Byte[],4381180,0,0,0,6,0,System.Byte[]
243810181,43810,181,2,1,System.Byte[],4381181,0,0,0,6,0,System.Byte[]
243810182,43810,182,2,1,System.Byte[],4381182,0,0,0,6,0,System.Byte[]
243810190,43810,190,2,1,System.Byte[],4381190,0,0,0,6,0,System.Byte[]
243810191,43810,191,2,1,System.Byte[],4381191,0,0,0,6,0,System.Byte[]
243810192,43810,192,2,1,System.Byte[],4381192,0,0,0,6,0,System.Byte[]
243810193,43810,193,2,1,System.Byte[],4381193,0,0,0,6,0,System.Byte[]
243810194,43810,194,2,1,System.Byte[],4381194,0,0,0,6,0,System.Byte[]
243810195,43810,195,2,1,System.Byte[],4381195,0,0,0,6,0,System.Byte[]
243810210,43810,210,2,0,System.Byte[],4381210,0,0,0,6,0,System.Byte[]
243820100,43820,100,2,0,System.Byte[],4382100,0,0,0,6,0,System.Byte[]
243820101,43820,101,2,0,System.Byte[],4382101,0,0,0,6,0,System.Byte[]
243820110,43820,110,2,0,System.Byte[],4382110,0,0,0,6,0,System.Byte[]
243820111,43820,111,2,0,System.Byte[],4382111,0,0,0,6,0,System.Byte[]
243820120,43820,120,2,0,System.Byte[],4382120,0,0,0,6,0,System.Byte[]
243820121,43820,121,2,0,System.Byte[],4382121,0,0,0,6,0,System.Byte[]
243820130,43820,130,2,0,System.Byte[],4382130,0,0,0,6,0,System.Byte[]
243820131,43820,131,2,0,System.Byte[],4382131,0,0,0,6,0,System.Byte[]
243820140,43820,140,2,1,System.Byte[],4382140,0,0,0,6,0,System.Byte[]
243820150,43820,150,2,1,System.Byte[],4382150,0,0,0,6,0,System.Byte[]
243820160,43820,160,2,0,System.Byte[],4382160,0,0,0,7,0,System.Byte[]
243820170,43820,170,2,0,System.Byte[],4382170,0,0,0,6,0,System.Byte[]
243820171,43820,171,2,0,System.Byte[],4382171,0,0,0,6,0,System.Byte[]
243820180,43820,180,2,0,System.Byte[],4382180,0,0,0,6,0,System.Byte[]
243820181,43820,181,2,0,System.Byte[],4382181,0,0,0,6,0,System.Byte[]
243820190,43820,190,2,0,System.Byte[],4382190,0,0,0,6,0,System.Byte[]
243820191,43820,191,2,0,System.Byte[],4382191,0,0,0,6,0,System.Byte[]
243820192,43820,192,2,0,System.Byte[],4382192,0,0,0,6,0,System.Byte[]
243820193,43820,193,2,0,System.Byte[],4382193,0,0,0,6,0,System.Byte[]
243820200,43820,200,2,0,System.Byte[],4382200,0,0,0,6,0,System.Byte[]
243820201,43820,201,2,0,System.Byte[],4382201,0,0,0,6,0,System.Byte[]
243820210,43820,210,2,0,System.Byte[],4382210,0,0,0,7,0,System.Byte[]
243820220,43820,220,2,0,System.Byte[],4382220,0,0,0,6,0,System.Byte[]
243820221,43820,221,2,0,System.Byte[],4382221,0,0,0,6,0,System.Byte[]
243820230,43820,230,2,0,System.Byte[],4382230,0,0,0,6,0,System.Byte[]
243820231,43820,231,2,0,System.Byte[],4382231,0,0,0,6,0,System.Byte[]
243820240,43820,240,2,1,System.Byte[],4382240,0,0,0,6,0,System.Byte[]
243820250,43820,250,2,1,System.Byte[],4382250,0,0,0,6,0,System.Byte[]
243820251,43820,251,2,1,System.Byte[],4382251,0,0,0,6,0,System.Byte[]
243820260,43820,260,2,1,System.Byte[],4382260,0,0,0,6,0,System.Byte[]
243820261,43820,261,2,1,System.Byte[],4382261,0,0,0,6,0,System.Byte[]
243820270,43820,270,2,1,System.Byte[],4382270,0,0,0,6,0,System.Byte[]
243820271,43820,271,2,1,System.Byte[],4382271,0,0,0,6,0,System.Byte[]
243820280,43820,280,2,1,System.Byte[],4382280,0,0,0,6,0,System.Byte[]
243820290,43820,290,2,1,System.Byte[],4382290,0,0,0,6,0,System.Byte[]
243820291,43820,291,2,1,System.Byte[],4382291,0,0,0,6,0,System.Byte[]
243820300,43820,300,2,1,System.Byte[],4382300,0,0,0,6,0,System.Byte[]
243830100,43830,100,2,0,System.Byte[],4383100,0,0,0,6,0,System.Byte[]
243830110,43830,110,2,0,System.Byte[],4383110,0,0,0,6,0,System.Byte[]
243830120,43830,120,2,0,System.Byte[],4383120,0,0,0,6,0,System.Byte[]
243830130,43830,130,2,0,System.Byte[],4383130,0,0,0,6,0,System.Byte[]
243830140,43830,140,2,0,System.Byte[],4383140,0,0,0,6,0,System.Byte[]
243830141,43830,141,2,1,System.Byte[],4383141,0,0,0,6,0,System.Byte[]
243830150,43830,150,2,0,System.Byte[],4383150,0,0,0,6,0,System.Byte[]
243830151,43830,151,2,1,System.Byte[],4383151,0,0,0,6,0,System.Byte[]
243830160,43830,160,2,1,System.Byte[],4383160,0,0,0,6,0,System.Byte[]
243830170,43830,170,2,1,System.Byte[],4383170,0,0,0,6,0,System.Byte[]
243830171,43830,171,2,1,System.Byte[],4383171,0,0,0,6,0,System.Byte[]
243830172,43830,172,2,1,System.Byte[],4383172,0,0,0,6,0,System.Byte[]
243830173,43830,173,2,1,System.Byte[],4383173,0,0,0,6,0,System.Byte[]
243830180,43830,180,2,1,System.Byte[],4383180,0,0,0,6,0,System.Byte[]
243830181,43830,181,2,1,System.Byte[],4383181,0,0,0,6,0,System.Byte[]
243830182,43830,182,2,1,System.Byte[],4383182,0,0,0,6,0,System.Byte[]
243830183,43830,183,2,1,System.Byte[],4383183,0,0,0,6,0,System.Byte[]
243830184,43830,184,2,1,System.Byte[],4383184,0,0,0,6,0,System.Byte[]
243830185,43830,185,2,1,System.Byte[],4383185,0,0,0,6,0,System.Byte[]
243830186,43830,186,2,1,System.Byte[],4383186,0,0,0,6,0,System.Byte[]
243840100,43840,100,2,0,System.Byte[],4384100,0,0,0,6,0,System.Byte[]
243840110,43840,110,2,0,System.Byte[],4384110,0,0,0,6,0,System.Byte[]
243840120,43840,120,2,0,System.Byte[],4384120,0,0,0,6,0,System.Byte[]
243840130,43840,130,2,0,System.Byte[],4384130,0,0,0,6,0,System.Byte[]
243840140,43840,140,2,0,System.Byte[],4384140,0,0,0,6,0,System.Byte[]
243840141,43840,141,2,1,System.Byte[],4384141,0,0,0,6,0,System.Byte[]
243840150,43840,150,2,0,System.Byte[],4384150,0,0,0,6,0,System.Byte[]
243840151,43840,151,2,1,System.Byte[],4384151,0,0,0,6,0,System.Byte[]
243840160,43840,160,2,0,System.Byte[],4384160,0,0,0,6,0,System.Byte[]
243840161,43840,161,2,0,System.Byte[],4384161,0,0,0,6,0,System.Byte[]
243840162,43840,162,2,1,System.Byte[],4384162,0,0,0,6,0,System.Byte[]
243850300,43850,300,2,0,System.Byte[],4385300,0,0,0,6,0,System.Byte[]
243850310,43850,310,2,0,System.Byte[],4385310,0,0,0,6,0,System.Byte[]
243850320,43850,320,2,0,System.Byte[],4385320,0,0,0,6,0,System.Byte[]
243850330,43850,330,2,1,System.Byte[],4385330,0,0,0,6,0,System.Byte[]
243850331,43850,331,2,1,System.Byte[],4385331,0,0,0,6,0,System.Byte[]
243850332,43850,332,2,1,System.Byte[],4385332,0,0,0,6,0,System.Byte[]
243850333,43850,333,2,1,System.Byte[],4385333,0,0,0,6,0,System.Byte[]
243850334,43850,334,2,1,System.Byte[],4385334,0,0,0,6,0,System.Byte[]
243850340,43850,340,2,1,System.Byte[],4385340,0,0,0,6,0,System.Byte[]
243850341,43850,341,2,1,System.Byte[],4385341,0,0,0,6,0,System.Byte[]
243850342,43850,342,2,1,System.Byte[],4385342,0,0,0,6,0,System.Byte[]
243850343,43850,343,2,1,System.Byte[],4385343,0,0,0,6,0,System.Byte[]
243850350,43850,350,2,1,System.Byte[],4385350,0,0,0,6,0,System.Byte[]
243850351,43850,351,2,1,System.Byte[],4385351,0,0,0,6,0,System.Byte[]
243850352,43850,352,2,1,System.Byte[],4385352,0,0,0,6,0,System.Byte[]
243850353,43850,353,2,1,System.Byte[],4385353,0,0,0,6,0,System.Byte[]
243850360,43850,360,2,1,System.Byte[],4385360,0,0,0,6,0,System.Byte[]
243850361,43850,361,2,1,System.Byte[],4385361,0,0,0,6,0,System.Byte[]
243850362,43850,362,2,1,System.Byte[],4385362,0,0,0,6,0,System.Byte[]
243850363,43850,363,2,1,System.Byte[],4385363,0,0,0,6,0,System.Byte[]
243850370,43850,370,2,1,System.Byte[],4385370,0,0,0,6,0,System.Byte[]
243850371,43850,371,2,1,System.Byte[],4385371,0,0,0,6,0,System.Byte[]
243850372,43850,372,2,1,System.Byte[],4385372,0,0,0,6,0,System.Byte[]
243850373,43850,373,2,1,System.Byte[],4385373,0,0,0,6,0,System.Byte[]
244100100,44100,100,2,0,System.Byte[],4410100,0,0,0,6,0,System.Byte[]
244100110,44100,110,2,0,System.Byte[],4410110,0,0,0,6,0,System.Byte[]
244100111,44100,111,2,0,System.Byte[],4410111,0,0,0,6,0,System.Byte[]
244100120,44100,120,2,0,System.Byte[],4410120,0,0,0,6,0,System.Byte[]
244100130,44100,130,2,0,System.Byte[],4410130,0,0,0,6,0,System.Byte[]
244100131,44100,131,2,0,System.Byte[],4410131,0,0,0,6,0,System.Byte[]
244100140,44100,140,2,0,System.Byte[],4410140,0,0,0,6,0,System.Byte[]
244100150,44100,150,2,0,System.Byte[],4410150,0,0,0,6,0,System.Byte[]
244100160,44100,160,2,0,System.Byte[],4410160,0,0,0,6,0,System.Byte[]
244100170,44100,170,2,0,System.Byte[],4410170,0,0,0,6,0,System.Byte[]
244100171,44100,171,2,0,System.Byte[],4410171,0,0,0,6,0,System.Byte[]
244100180,44100,180,2,0,System.Byte[],4410180,0,0,0,6,0,System.Byte[]
244100190,44100,190,2,0,System.Byte[],4410190,0,0,0,6,0,System.Byte[]
244100191,44100,191,2,0,System.Byte[],4410191,0,0,0,6,0,System.Byte[]
244100192,44100,192,2,1,System.Byte[],4410192,0,0,0,6,0,System.Byte[]
244100200,44100,200,2,0,System.Byte[],4410200,0,0,0,6,0,System.Byte[]
244100201,44100,201,2,0,System.Byte[],4410201,0,0,0,6,0,System.Byte[]
244100202,44100,202,2,0,System.Byte[],4410202,0,0,0,6,0,System.Byte[]
244100203,44100,203,2,0,System.Byte[],4410203,0,0,0,6,0,System.Byte[]
244100204,44100,204,2,0,System.Byte[],4410204,0,0,0,6,0,System.Byte[]
244100205,44100,205,2,0,System.Byte[],4410205,0,0,0,6,0,System.Byte[]
244100206,44100,206,2,0,System.Byte[],4410206,0,0,0,6,0,System.Byte[]
244100207,44100,207,2,0,System.Byte[],4410207,0,0,0,6,0,System.Byte[]
244100208,44100,208,2,0,System.Byte[],4410208,0,0,0,6,0,System.Byte[]
244100300,44100,300,2,0,System.Byte[],4410300,0,0,0,6,0,System.Byte[]
244100301,44100,301,2,0,System.Byte[],4410301,0,0,0,6,0,System.Byte[]
244100311,44100,311,2,0,System.Byte[],4410311,0,0,0,6,0,System.Byte[]
244100400,44100,400,2,1,System.Byte[],4410400,0,0,0,6,0,System.Byte[]
244100401,44100,401,2,1,System.Byte[],4410401,0,0,0,6,0,System.Byte[]
244100402,44100,402,2,1,System.Byte[],4410402,0,0,0,6,0,System.Byte[]
244100500,44100,500,2,0,System.Byte[],4410500,0,0,0,6,0,System.Byte[]
244100510,44100,510,2,0,System.Byte[],4410510,0,0,0,6,0,System.Byte[]
244100600,44100,600,2,0,System.Byte[],4410600,0,0,0,6,0,System.Byte[]
244100610,44100,610,2,0,System.Byte[],4410610,0,0,0,6,0,System.Byte[]
244100620,44100,620,2,0,System.Byte[],4410620,0,0,0,6,0,System.Byte[]
244100630,44100,630,2,0,System.Byte[],4410630,0,0,0,6,0,System.Byte[]
244100640,44100,640,2,0,System.Byte[],4410640,0,0,0,6,0,System.Byte[]
244100650,44100,650,2,0,System.Byte[],4410650,0,0,0,6,0,System.Byte[]
244200100,44200,100,2,0,System.Byte[],4420100,0,0,0,6,0,System.Byte[]
244200110,44200,110,2,0,System.Byte[],4420110,0,0,0,6,0,System.Byte[]
244200120,44200,120,2,0,System.Byte[],4420120,0,0,0,6,0,System.Byte[]
244200130,44200,130,2,0,System.Byte[],4420130,0,0,0,6,0,System.Byte[]
244200140,44200,140,2,0,System.Byte[],4420140,0,0,0,6,0,System.Byte[]
244200150,44200,150,2,0,System.Byte[],4420150,0,0,0,6,0,System.Byte[]
244200151,44200,151,2,0,System.Byte[],4420151,0,0,0,6,0,System.Byte[]
244200160,44200,160,2,0,System.Byte[],4420160,0,0,0,6,0,System.Byte[]
244200170,44200,170,2,0,System.Byte[],4420170,0,0,0,6,0,System.Byte[]
244200180,44200,180,2,0,System.Byte[],4420180,0,0,0,6,0,System.Byte[]
244200190,44200,190,2,0,System.Byte[],4420190,0,0,0,6,0,System.Byte[]
244200200,44200,200,2,1,System.Byte[],4420200,0,0,0,6,0,System.Byte[]
244200210,44200,210,2,1,System.Byte[],4420210,0,0,0,6,0,System.Byte[]
244200220,44200,220,2,1,System.Byte[],4420220,0,0,0,6,0,System.Byte[]
244200230,44200,230,2,1,System.Byte[],4420230,0,0,0,6,0,System.Byte[]
244200240,44200,240,2,1,System.Byte[],4420240,0,0,0,6,0,System.Byte[]
244200300,44200,300,2,0,System.Byte[],4420300,0,0,0,6,0,System.Byte[]
244200400,44200,400,2,0,System.Byte[],4420400,0,0,0,6,0,System.Byte[]
244200410,44200,410,2,0,System.Byte[],4420410,0,0,0,6,0,System.Byte[]
244200420,44200,420,2,0,System.Byte[],4420420,0,0,0,6,0,System.Byte[]
244200430,44200,430,2,0,System.Byte[],4420430,0,0,0,6,0,System.Byte[]
244200440,44200,440,2,0,System.Byte[],4420440,0,0,0,6,0,System.Byte[]
244200450,44200,450,2,0,System.Byte[],4420450,0,0,0,6,0,System.Byte[]
244200451,44200,451,2,0,System.Byte[],4420451,0,0,0,6,0,System.Byte[]
244200460,44200,460,2,0,System.Byte[],4420460,0,0,0,6,0,System.Byte[]
244200470,44200,470,2,0,System.Byte[],4420470,0,0,0,6,0,System.Byte[]
244200480,44200,480,2,0,System.Byte[],4420480,0,0,0,6,0,System.Byte[]
244200490,44200,490,2,0,System.Byte[],4420490,0,0,0,6,0,System.Byte[]
244200500,44200,500,2,1,System.Byte[],4420500,0,0,0,6,0,System.Byte[]
244200510,44200,510,2,1,System.Byte[],4420510,0,0,0,6,0,System.Byte[]
244200520,44200,520,2,1,System.Byte[],4420520,0,0,0,6,0,System.Byte[]
244200530,44200,530,2,1,System.Byte[],4420530,0,0,0,6,0,System.Byte[]
244200540,44200,540,2,1,System.Byte[],4420540,0,0,0,6,0,System.Byte[]
244300100,44300,100,2,0,System.Byte[],4430100,0,0,0,6,0,System.Byte[]
244300110,44300,110,2,0,System.Byte[],4430110,0,0,0,6,0,System.Byte[]
244300120,44300,120,2,0,System.Byte[],4430120,0,0,0,6,0,System.Byte[]
244300130,44300,130,2,0,System.Byte[],4430130,0,0,0,6,0,System.Byte[]
244300140,44300,140,2,0,System.Byte[],4430140,0,0,0,6,0,System.Byte[]
244300141,44300,141,2,0,System.Byte[],4430141,0,0,0,6,0,System.Byte[]
244300142,44300,142,2,0,System.Byte[],4430142,0,0,0,6,0,System.Byte[]
244300143,44300,143,2,0,System.Byte[],4430143,0,0,0,6,0,System.Byte[]
244300150,44300,150,2,0,System.Byte[],4430150,0,0,0,6,0,System.Byte[]
244300151,44300,151,2,0,System.Byte[],4430151,0,0,0,6,0,System.Byte[]
244300160,44300,160,2,0,System.Byte[],4430160,0,0,0,6,0,System.Byte[]
244300161,44300,161,2,0,System.Byte[],4430161,0,0,0,6,0,System.Byte[]
244300162,44300,162,2,0,System.Byte[],4430162,0,0,0,6,0,System.Byte[]
244300163,44300,163,2,0,System.Byte[],4430163,0,0,0,6,0,System.Byte[]
244300164,44300,164,2,0,System.Byte[],4430164,0,0,0,6,0,System.Byte[]
244300165,44300,165,2,0,System.Byte[],4430165,0,0,0,6,0,System.Byte[]
244300170,44300,170,2,0,System.Byte[],4430170,0,0,0,6,0,System.Byte[]
244300171,44300,171,2,0,System.Byte[],4430171,0,0,0,6,0,System.Byte[]
244300180,44300,180,2,0,System.Byte[],4430180,0,0,0,6,0,System.Byte[]
244300181,44300,181,2,0,System.Byte[],4430181,0,0,0,6,0,System.Byte[]
244300182,44300,182,2,0,System.Byte[],4430182,0,0,0,6,0,System.Byte[]
244300183,44300,183,2,0,System.Byte[],4430183,0,0,0,6,0,System.Byte[]
244300190,44300,190,2,0,System.Byte[],4430190,0,0,0,6,0,System.Byte[]
244300191,44300,191,2,0,System.Byte[],4430191,0,0,0,6,0,System.Byte[]
244300192,44300,192,2,0,System.Byte[],4430192,0,0,0,6,0,System.Byte[]
244300193,44300,193,2,0,System.Byte[],4430193,0,0,0,6,0,System.Byte[]
244300194,44300,194,2,0,System.Byte[],4430194,0,0,0,6,0,System.Byte[]
244300195,44300,195,2,0,System.Byte[],4430195,0,0,0,6,0,System.Byte[]
244300196,44300,196,2,0,System.Byte[],4430196,0,0,0,6,0,System.Byte[]
244300197,44300,197,2,0,System.Byte[],4430197,0,0,0,6,0,System.Byte[]
244300198,44300,198,2,0,System.Byte[],4430198,0,0,0,6,0,System.Byte[]
244300199,44300,199,2,0,System.Byte[],4430199,0,0,0,6,0,System.Byte[]
244300200,44300,200,2,1,System.Byte[],4430200,0,0,0,6,0,System.Byte[]
244300300,44300,300,2,1,System.Byte[],4430300,0,0,0,6,0,System.Byte[]
244400100,44400,100,2,1,System.Byte[],4440100,0,0,0,6,0,System.Byte[]
244400110,44400,110,2,1,System.Byte[],4440110,0,0,0,6,0,System.Byte[]
244400120,44400,120,2,0,System.Byte[],4440120,0,0,0,6,0,System.Byte[]
244400121,44400,121,2,0,System.Byte[],4440121,0,0,0,6,0,System.Byte[]
244400122,44400,122,2,0,System.Byte[],4440122,0,0,0,6,0,System.Byte[]
244400123,44400,123,2,0,System.Byte[],4440123,0,0,0,6,0,System.Byte[]
244400124,44400,124,2,0,System.Byte[],4440124,0,0,0,6,0,System.Byte[]
244400130,44400,130,2,1,System.Byte[],4440130,0,0,0,6,0,System.Byte[]
244400131,44400,131,2,1,System.Byte[],4440131,0,0,0,6,0,System.Byte[]
244400132,44400,132,2,1,System.Byte[],4440132,0,0,0,6,0,System.Byte[]
244400900,44400,900,2,0,System.Byte[],4440900,0,0,0,6,0,System.Byte[]
244400901,44400,901,2,0,System.Byte[],4440901,0,0,0,6,0,System.Byte[]
244410200,44410,200,2,1,System.Byte[],4441200,0,0,0,6,0,System.Byte[]
244410201,44410,201,2,1,System.Byte[],4441201,0,0,0,6,0,System.Byte[]
244410210,44410,210,2,1,System.Byte[],4441210,0,0,0,6,0,System.Byte[]
244410220,44410,220,2,0,System.Byte[],4441220,0,0,0,6,0,System.Byte[]
244410221,44410,221,2,0,System.Byte[],4441221,0,0,0,6,0,System.Byte[]
244410222,44410,222,2,0,System.Byte[],4441222,0,0,0,6,0,System.Byte[]
244410223,44410,223,2,0,System.Byte[],4441223,0,0,0,6,0,System.Byte[]
244410224,44410,224,2,0,System.Byte[],4441224,0,0,0,6,0,System.Byte[]
244410230,44410,230,2,1,System.Byte[],4441230,0,0,0,6,0,System.Byte[]
