ID,disableParam_NT,disableParamReserve1,disableParamReserve2,msgId,voiceId,spEffectId0,motionId0,spEffectId1,motionId1,returnPos,reactionId,eventId,msgId_female,voiceId_female,lipSyncStart,lipSyncTime,pad2,timeout,talkAnimationId,isForceDisp,pad3,pad1
31003400,0,0,System.Byte[],310034000,310034000,-1,-1,-1,-1,0,-1,-1,310034000,310034000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31003401,0,0,System.Byte[],310034010,310034010,-1,-1,-1,-1,0,-1,-1,310034010,310034010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31004000,0,0,System.Byte[],310040000,310040000,-1,-1,-1,-1,0,-1,-1,310040000,310040000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31004001,0,0,System.Byte[],310040010,310040010,-1,-1,-1,-1,0,-1,-1,310040010,310040010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31004002,0,0,System.Byte[],310040020,310040020,-1,-1,-1,-1,0,-1,-1,310040020,310040020,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31004003,0,0,System.Byte[],310040030,310040030,-1,-1,-1,-1,0,-1,-1,310040030,310040030,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31004004,0,0,System.Byte[],310040040,310040040,-1,-1,-1,-1,0,-1,-1,310040040,310040040,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31004005,0,0,System.Byte[],310040050,310040050,-1,-1,-1,-1,0,-1,-1,310040050,310040050,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31004100,0,0,System.Byte[],310041000,310041000,-1,-1,-1,-1,0,-1,-1,310041000,310041000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31004101,0,0,System.Byte[],310041010,310041010,-1,-1,-1,-1,0,-1,-1,310041010,310041010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005000,0,0,System.Byte[],310050000,310050000,-1,-1,-1,-1,0,-1,-1,310050000,310050000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005001,0,0,System.Byte[],310050010,310050010,-1,-1,-1,-1,0,-1,-1,310050010,310050010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005002,0,0,System.Byte[],310050020,310050020,-1,-1,-1,-1,0,-1,-1,310050020,310050020,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005100,0,0,System.Byte[],310051000,310051000,-1,-1,-1,-1,0,-1,-1,310051000,310051000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005101,0,0,System.Byte[],310051010,310051010,-1,-1,-1,-1,0,-1,-1,310051010,310051010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005102,0,0,System.Byte[],310051020,310051020,-1,-1,-1,-1,0,-1,-1,310051020,310051020,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005103,0,0,System.Byte[],310051030,310051030,-1,-1,-1,-1,0,-1,-1,310051030,310051030,0,-1,System.Byte[],-1,90209,0,0,System.Byte[]
31005200,0,0,System.Byte[],310052000,310052000,-1,-1,-1,-1,0,-1,-1,310052000,310052000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005201,0,0,System.Byte[],310052010,310052010,-1,-1,-1,-1,0,-1,-1,310052010,310052010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005300,0,0,System.Byte[],310053000,310053000,-1,-1,-1,-1,0,-1,-1,310053000,310053000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005301,0,0,System.Byte[],310053010,310053010,-1,-1,-1,-1,0,-1,-1,310053010,310053010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005302,0,0,System.Byte[],310053020,310053020,-1,-1,-1,-1,0,-1,-1,310053020,310053020,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005303,0,0,System.Byte[],310053030,310053030,-1,-1,-1,-1,0,-1,-1,310053030,310053030,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005304,0,0,System.Byte[],310053040,310053040,-1,-1,-1,-1,0,-1,-1,310053040,310053040,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005305,0,0,System.Byte[],310053050,310053050,-1,-1,-1,-1,0,-1,-1,310053050,310053050,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005306,0,0,System.Byte[],310053060,310053060,-1,-1,-1,-1,0,-1,-1,310053060,310053060,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005307,0,0,System.Byte[],310053070,310053070,-1,-1,-1,-1,0,-1,-1,310053070,310053070,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005308,0,0,System.Byte[],310053080,310053080,-1,-1,-1,-1,0,-1,-1,310053080,310053080,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005309,0,0,System.Byte[],310053090,310053090,-1,-1,-1,-1,0,-1,-1,310053090,310053090,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005310,0,0,System.Byte[],310053100,310053100,-1,-1,-1,-1,0,-1,-1,310053100,310053100,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005311,0,0,System.Byte[],310053110,310053110,-1,-1,-1,-1,0,-1,-1,310053110,310053110,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005400,0,0,System.Byte[],310054000,310054000,-1,-1,-1,-1,0,-1,-1,310054000,310054000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005401,0,0,System.Byte[],310054010,310054010,-1,-1,-1,-1,0,-1,-1,310054010,310054010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005402,0,0,System.Byte[],310054020,310054020,-1,-1,-1,-1,0,-1,-1,310054020,310054020,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005403,0,0,System.Byte[],310054030,310054030,-1,-1,-1,-1,0,-1,-1,310054030,310054030,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005404,0,0,System.Byte[],310054040,310054040,-1,-1,-1,-1,0,-1,-1,310054040,310054040,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31005405,0,0,System.Byte[],310054050,310054050,-1,-1,-1,-1,0,-1,-1,310054050,310054050,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31080000,0,0,System.Byte[],310800000,310800000,-1,-1,-1,-1,0,-1,-1,310800000,310800000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31080100,0,0,System.Byte[],310801000,310801000,-1,-1,-1,-1,0,-1,-1,310801000,310801000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31080101,0,0,System.Byte[],310801010,310801010,-1,-1,-1,-1,0,-1,-1,310801010,310801010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31080200,0,0,System.Byte[],310802000,310802000,-1,-1,-1,-1,0,-1,-1,310802000,310802000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31080201,0,0,System.Byte[],310802010,310802010,-1,-1,-1,-1,0,-1,-1,310802010,310802010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31080300,0,0,System.Byte[],310803000,310803000,-1,-1,-1,-1,0,-1,-1,310803000,310803000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31080301,0,0,System.Byte[],310803010,310803010,-1,-1,-1,-1,0,-1,-1,310803010,310803010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31080400,0,0,System.Byte[],310804000,310804000,-1,-1,-1,-1,0,-1,-1,310804000,310804000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31080401,0,0,System.Byte[],310804010,310804010,-1,-1,-1,-1,0,-1,-1,310804010,310804010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31080500,0,0,System.Byte[],310805000,310805000,-1,-1,-1,-1,0,-1,-1,310805000,310805000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31080501,0,0,System.Byte[],310805010,310805010,-1,-1,-1,-1,0,-1,-1,310805010,310805010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31100100,0,0,System.Byte[],311001000,311001000,-1,-1,-1,-1,0,-1,-1,311001000,311001000,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31100101,0,0,System.Byte[],311001010,311001010,-1,-1,-1,-1,0,-1,-1,311001010,311001010,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31100102,0,0,System.Byte[],311001020,311001020,-1,-1,-1,-1,0,-1,-1,311001020,311001020,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31100103,0,0,System.Byte[],311001030,311001030,-1,-1,-1,-1,0,-1,-1,311001030,311001030,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31100104,0,0,System.Byte[],311001040,311001040,-1,-1,-1,-1,0,-1,-1,311001040,311001040,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31100105,0,0,System.Byte[],311001050,311001050,-1,-1,-1,-1,0,-1,-1,311001050,311001050,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31100106,0,0,System.Byte[],311001060,311001060,-1,-1,-1,-1,0,-1,-1,311001060,311001060,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31100107,0,0,System.Byte[],311001070,311001070,-1,-1,-1,-1,0,-1,-1,311001070,311001070,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31100108,0,0,System.Byte[],311001080,311001080,-1,-1,-1,-1,0,-1,-1,311001080,311001080,0,-1,System.Byte[],-1,90202,0,0,System.Byte[]
31100200,0,0,System.Byte[],311002000,311002000,-1,-1,-1,-1,0,-1,-1,311002000,311002000,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31100201,0,0,System.Byte[],311002010,311002010,-1,-1,-1,-1,0,-1,-1,311002010,311002010,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31100300,0,0,System.Byte[],311003000,311003000,-1,-1,-1,-1,0,-1,-1,311003000,311003000,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31100301,0,0,System.Byte[],311003010,311003010,-1,-1,-1,-1,0,-1,-1,311003010,311003010,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31100302,0,0,System.Byte[],311003020,311003020,-1,-1,-1,-1,0,-1,-1,311003020,311003020,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31100303,0,0,System.Byte[],311003030,311003030,-1,-1,-1,-1,0,-1,-1,311003030,311003030,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31100304,0,0,System.Byte[],311003040,311003040,-1,-1,-1,-1,0,-1,-1,311003040,311003040,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31100400,0,0,System.Byte[],311004000,311004000,-1,-1,-1,-1,0,-1,-1,311004000,311004000,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31100401,0,0,System.Byte[],311004010,311004010,-1,-1,-1,-1,0,-1,-1,311004010,311004010,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31101000,0,0,System.Byte[],311010000,311010000,-1,-1,-1,-1,0,-1,-1,311010000,311010000,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31101001,0,0,System.Byte[],311010010,311010010,-1,-1,-1,-1,0,-1,-1,311010010,311010010,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31101002,0,0,System.Byte[],311010020,311010020,-1,-1,-1,-1,0,-1,-1,311010020,311010020,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31101003,0,0,System.Byte[],311010030,311010030,-1,-1,-1,-1,0,-1,-1,311010030,311010030,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31101100,0,0,System.Byte[],311011000,311011000,-1,-1,-1,-1,0,-1,-1,311011000,311011000,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31101101,0,0,System.Byte[],311011010,311011010,-1,-1,-1,-1,0,-1,-1,311011010,311011010,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31101102,0,0,System.Byte[],311011020,311011020,-1,-1,-1,-1,0,-1,-1,311011020,311011020,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31101103,0,0,System.Byte[],311011030,311011030,-1,-1,-1,-1,0,-1,-1,311011030,311011030,0,-1,System.Byte[],-1,90300,0,0,System.Byte[]
31102000,0,0,System.Byte[],311020000,311020000,-1,-1,-1,-1,0,-1,-1,311020000,311020000,0,-1,System.Byte[],-1,90305,0,0,System.Byte[]
31102001,0,0,System.Byte[],311020010,311020010,-1,-1,-1,-1,0,-1,-1,311020010,311020010,0,-1,System.Byte[],-1,90305,0,0,System.Byte[]
31102002,0,0,System.Byte[],311020020,311020020,-1,-1,-1,-1,0,-1,-1,311020020,311020020,0,-1,System.Byte[],-1,90305,0,0,System.Byte[]
31102003,0,0,System.Byte[],311020030,311020030,-1,-1,-1,-1,0,-1,-1,311020030,311020030,0,-1,System.Byte[],-1,90305,0,0,System.Byte[]
31102004,0,0,System.Byte[],311020040,311020040,-1,-1,-1,-1,0,-1,-1,311020040,311020040,0,-1,System.Byte[],-1,90305,0,0,System.Byte[]
31102005,0,0,System.Byte[],311020050,311020050,-1,-1,-1,-1,0,-1,-1,311020050,311020050,0,-1,System.Byte[],-1,90305,0,0,System.Byte[]
31102100,0,0,System.Byte[],311021000,311021000,-1,-1,-1,-1,0,-1,-1,311021000,311021000,0,-1,System.Byte[],-1,90305,0,0,System.Byte[]
31102101,0,0,System.Byte[],311021010,311021010,-1,-1,-1,-1,0,-1,-1,311021010,311021010,0,-1,System.Byte[],-1,90305,0,0,System.Byte[]
31102102,0,0,System.Byte[],311021020,311021020,-1,-1,-1,-1,0,-1,-1,311021020,311021020,0,-1,System.Byte[],-1,90305,0,0,System.Byte[]
31102103,0,0,System.Byte[],311021030,311021030,-1,-1,-1,-1,0,-1,-1,311021030,311021030,0,-1,System.Byte[],-1,90305,0,0,System.Byte[]
31180000,0,0,System.Byte[],311800000,311800000,-1,-1,-1,-1,0,-1,-1,311800000,311800000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31180100,0,0,System.Byte[],311801000,311801000,-1,-1,-1,-1,0,-1,-1,311801000,311801000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31180101,0,0,System.Byte[],311801010,311801010,-1,-1,-1,-1,0,-1,-1,311801010,311801010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31180200,0,0,System.Byte[],311802000,311802000,-1,-1,-1,-1,0,-1,-1,311802000,311802000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31180201,0,0,System.Byte[],311802010,311802010,-1,-1,-1,-1,0,-1,-1,311802010,311802010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31180300,0,0,System.Byte[],311803000,311803000,-1,-1,-1,-1,0,-1,-1,311803000,311803000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31180301,0,0,System.Byte[],311803010,311803010,-1,-1,-1,-1,0,-1,-1,311803010,311803010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31180400,0,0,System.Byte[],311804000,311804000,-1,-1,-1,-1,0,-1,-1,311804000,311804000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31180401,0,0,System.Byte[],311804010,311804010,-1,-1,-1,-1,0,-1,-1,311804010,311804010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31180500,0,0,System.Byte[],311805010,311805010,-1,-1,-1,-1,0,-1,-1,311805010,311805010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31180600,0,0,System.Byte[],311806000,311806000,-1,-1,-1,-1,0,-1,-1,311806000,311806000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31180601,0,0,System.Byte[],311806010,311806010,-1,-1,-1,-1,0,-1,-1,311806010,311806010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31181000,0,0,System.Byte[],311810000,311810000,-1,-1,-1,-1,0,-1,-1,311810000,311810000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31181100,0,0,System.Byte[],311811000,311811000,-1,-1,-1,-1,0,-1,-1,311811000,311811000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31181101,0,0,System.Byte[],311811010,311811010,-1,-1,-1,-1,0,-1,-1,311811010,311811010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31181200,0,0,System.Byte[],311812000,311812000,-1,-1,-1,-1,0,-1,-1,311812000,311812000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31181201,0,0,System.Byte[],311812010,311812010,-1,-1,-1,-1,0,-1,-1,311812010,311812010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31181202,0,0,System.Byte[],311812020,311812020,-1,-1,-1,-1,0,-1,-1,311812020,311812020,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31181300,0,0,System.Byte[],311813000,311813000,-1,-1,-1,-1,0,-1,-1,311813000,311813000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31181301,0,0,System.Byte[],311813010,311813010,-1,-1,-1,-1,0,-1,-1,311813010,311813010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31181400,0,0,System.Byte[],311814000,311814000,-1,-1,-1,-1,0,-1,-1,311814000,311814000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31181401,0,0,System.Byte[],311814010,311814010,-1,-1,-1,-1,0,-1,-1,311814010,311814010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200100,0,0,System.Byte[],312001000,312001000,-1,-1,-1,-1,0,-1,-1,312001000,312001000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200101,0,0,System.Byte[],312001010,312001010,-1,-1,-1,-1,0,-1,-1,312001010,312001010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200102,0,0,System.Byte[],312001020,312001020,-1,-1,-1,-1,0,-1,-1,312001020,312001020,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200103,0,0,System.Byte[],312001030,312001030,-1,-1,-1,-1,0,-1,-1,312001030,312001030,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200104,0,0,System.Byte[],312001040,312001040,-1,-1,-1,-1,0,-1,-1,312001040,312001040,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200105,0,0,System.Byte[],312001050,312001050,-1,-1,-1,-1,0,-1,-1,312001050,312001050,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200106,0,0,System.Byte[],312001060,312001060,-1,-1,-1,-1,0,-1,-1,312001060,312001060,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200107,0,0,System.Byte[],312001070,312001070,-1,-1,-1,-1,0,-1,-1,312001070,312001070,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200108,0,0,System.Byte[],312001080,312001080,-1,-1,-1,-1,0,-1,-1,312001080,312001080,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200109,0,0,System.Byte[],312001090,312001090,-1,-1,-1,-1,0,-1,-1,312001090,312001090,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200200,0,0,System.Byte[],312002000,312002000,-1,-1,-1,-1,0,-1,-1,312002000,312002000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200201,0,0,System.Byte[],312002010,312002010,-1,-1,-1,-1,0,-1,-1,312002010,312002010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200202,0,0,System.Byte[],312002020,312002020,-1,-1,-1,-1,0,-1,-1,312002020,312002020,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200203,0,0,System.Byte[],312002030,312002030,-1,-1,-1,-1,0,-1,-1,312002030,312002030,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200300,0,0,System.Byte[],312003000,312003000,-1,-1,-1,-1,0,-1,-1,312003000,312003000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200301,0,0,System.Byte[],312003010,312003010,-1,-1,-1,-1,0,-1,-1,312003010,312003010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200302,0,0,System.Byte[],312003020,312003020,-1,-1,-1,-1,0,-1,-1,312003020,312003020,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200400,0,0,System.Byte[],312004000,312004000,-1,-1,-1,-1,0,-1,-1,312004000,312004000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200401,0,0,System.Byte[],312004010,312004010,-1,-1,-1,-1,0,-1,-1,312004010,312004010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200500,0,0,System.Byte[],312005000,312005000,-1,-1,-1,-1,0,-1,-1,312005000,312005000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200501,0,0,System.Byte[],312005010,312005010,-1,-1,-1,-1,0,-1,-1,312005010,312005010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200600,0,0,System.Byte[],312006000,312006000,-1,-1,-1,-1,0,-1,-1,312006000,312006000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200601,0,0,System.Byte[],312006010,312006010,-1,-1,-1,-1,0,-1,-1,312006010,312006010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200700,0,0,System.Byte[],312007000,312007000,-1,-1,-1,-1,0,-1,-1,312007000,312007000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31200701,0,0,System.Byte[],312007010,312007010,-1,-1,-1,-1,0,-1,-1,312007010,312007010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31201000,0,0,System.Byte[],312010000,312010000,-1,-1,-1,-1,0,-1,-1,312010000,312010000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31201001,0,0,System.Byte[],312010010,312010010,-1,-1,-1,-1,0,-1,-1,312010010,312010010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31201002,0,0,System.Byte[],312010020,312010020,-1,-1,-1,-1,0,-1,-1,312010020,312010020,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31201003,0,0,System.Byte[],312010030,312010030,-1,-1,-1,-1,0,-1,-1,312010030,312010030,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31201004,0,0,System.Byte[],312010040,312010040,-1,-1,-1,-1,0,-1,-1,312010040,312010040,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31201005,0,0,System.Byte[],312010050,312010050,-1,-1,-1,-1,0,-1,-1,312010050,312010050,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31201006,0,0,System.Byte[],312010060,312010060,-1,-1,-1,-1,0,-1,-1,312010060,312010060,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31201007,0,0,System.Byte[],312010070,312010070,-1,-1,-1,-1,0,-1,-1,312010070,312010070,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31201008,0,0,System.Byte[],312010080,312010080,-1,-1,-1,-1,0,-1,-1,312010080,312010080,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31201009,0,0,System.Byte[],312010090,312010090,-1,-1,-1,-1,0,-1,-1,312010090,312010090,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31201010,0,0,System.Byte[],312010100,312010100,-1,-1,-1,-1,0,-1,-1,312010100,312010100,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31201011,0,0,System.Byte[],312010110,312010110,-1,-1,-1,-1,0,-1,-1,312010110,312010110,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31201012,0,0,System.Byte[],312010120,312010120,-1,-1,-1,-1,0,-1,-1,312010120,312010120,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31201013,0,0,System.Byte[],312010130,312010130,-1,-1,-1,-1,0,-1,-1,312010130,312010130,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31201014,0,0,System.Byte[],312010140,312010140,-1,-1,-1,-1,0,-1,-1,312010140,312010140,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31201015,0,0,System.Byte[],312010150,312010150,-1,-1,-1,-1,0,-1,-1,312010150,312010150,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31202000,0,0,System.Byte[],312020000,312020000,-1,-1,-1,-1,0,-1,-1,312020000,312020000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31202001,0,0,System.Byte[],312020010,312020010,-1,-1,-1,-1,0,-1,-1,312020010,312020010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31202002,0,0,System.Byte[],312020020,312020020,-1,-1,-1,-1,0,-1,-1,312020020,312020020,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31202003,0,0,System.Byte[],312020030,312020030,-1,-1,-1,-1,0,-1,-1,312020030,312020030,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31202004,0,0,System.Byte[],312020040,312020040,-1,-1,-1,-1,0,-1,-1,312020040,312020040,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31202005,0,0,System.Byte[],312020050,312020050,-1,-1,-1,-1,0,-1,-1,312020050,312020050,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31202006,0,0,System.Byte[],312020060,312020060,-1,-1,-1,-1,0,-1,-1,312020060,312020060,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31202007,0,0,System.Byte[],312020070,312020070,-1,-1,-1,-1,0,-1,-1,312020070,312020070,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31202008,0,0,System.Byte[],312020080,312020080,-1,-1,-1,-1,0,-1,-1,312020080,312020080,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31203000,0,0,System.Byte[],312030000,312030000,-1,-1,-1,-1,0,-1,-1,312030000,312030000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31203001,0,0,System.Byte[],312030010,312030010,-1,-1,-1,-1,0,-1,-1,312030010,312030010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31203002,0,0,System.Byte[],312030020,312030020,-1,-1,-1,-1,0,-1,-1,312030020,312030020,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31203003,0,0,System.Byte[],312030030,312030030,-1,-1,-1,-1,0,-1,-1,312030030,312030030,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31203004,0,0,System.Byte[],312030040,312030040,-1,-1,-1,-1,0,-1,-1,312030040,312030040,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31203100,0,0,System.Byte[],312031000,312031000,-1,-1,-1,-1,0,-1,-1,312031000,312031000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31203101,0,0,System.Byte[],312031010,312031010,-1,-1,-1,-1,0,-1,-1,312031010,312031010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31203400,0,0,System.Byte[],312034000,312034000,-1,-1,-1,-1,0,-1,-1,312034000,312034000,0,-1,System.Byte[],-1,90305,0,0,System.Byte[]
31203401,0,0,System.Byte[],312034010,312034010,-1,-1,-1,-1,0,-1,-1,312034010,312034010,0,-1,System.Byte[],-1,90305,0,0,System.Byte[]
31203402,0,0,System.Byte[],312034020,312034020,-1,-1,-1,-1,0,-1,-1,312034020,312034020,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31203500,0,0,System.Byte[],312035000,312035000,-1,-1,-1,-1,0,-1,-1,312035000,312035000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31203501,0,0,System.Byte[],312035010,312035010,-1,-1,-1,-1,0,-1,-1,312035010,312035010,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31203502,0,0,System.Byte[],312035020,312035020,-1,-1,-1,-1,0,-1,-1,312035020,312035020,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31203503,0,0,System.Byte[],312035030,312035030,-1,-1,-1,-1,0,-1,-1,312035030,312035030,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
31203600,0,0,System.Byte[],312036000,312036000,-1,-1,-1,-1,0,-1,-1,312036000,312036000,0,-1,System.Byte[],-1,-1,0,0,System.Byte[]
