ID,disableParam_NT,disableParamReserve1,disableParamReserve2,AssetId_0,AssetId_1,AssetId_2,AssetId_3,AssetId_4,AssetId_5,AssetId_6,AssetId_7,CreateWeight_0,CreateWeight_1,CreateWeight_2,CreateWeight_3,CreateWeight_4,CreateWeight_5,CreateWeight_6,CreateWeight_7,Reserve_0
60513900,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60514000,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60523700,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60523800,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60523900,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60524000,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60533700,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60533800,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60533900,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
60534000,1,0,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,System.Byte[]
