ID,mapId,TransitionSrcWeather,padding0,isFireAsh,padding1,reserved2,AssetId0,AssetId1,AssetId2,AssetId3,AssetId4,AssetId5,AssetId6,AssetId7,reserved0,CreateAssetLimitId0,CreateAssetLimitId1,CreateAssetLimitId2,CreateAssetLimitId3,reserved1
1203131,12030099,31,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1203140,12030099,40,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1203141,12030099,41,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1203150,12030099,50,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1203151,12030099,51,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1203152,12030099,52,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1203160,12030099,60,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1203199,12030099,99,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1300100,13000099,0,System.Byte[],0,System.Byte[],0,96011,96660,96661,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1300101,13000099,1,System.Byte[],0,System.Byte[],0,96011,96660,96661,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1300110,13000099,10,System.Byte[],0,System.Byte[],0,-1,96662,96663,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1300111,13000099,11,System.Byte[],0,System.Byte[],0,96011,96660,96661,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1300120,13000099,20,System.Byte[],0,System.Byte[],0,96011,96660,96661,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1300121,13000099,21,System.Byte[],0,System.Byte[],0,96011,96660,96661,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1300130,13000099,30,System.Byte[],0,System.Byte[],0,96011,96660,96661,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1300131,13000099,31,System.Byte[],0,System.Byte[],0,96011,96660,96661,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1300140,13000099,40,System.Byte[],0,System.Byte[],0,96011,96660,96661,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1300141,13000099,41,System.Byte[],0,System.Byte[],0,96011,96660,96661,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1300150,13000099,50,System.Byte[],0,System.Byte[],0,96011,96660,96661,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1300151,13000099,51,System.Byte[],0,System.Byte[],0,96011,96660,96661,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1300152,13000099,52,System.Byte[],0,System.Byte[],0,96011,96660,96661,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1300160,13000099,60,System.Byte[],0,System.Byte[],0,96011,96660,96661,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1300199,13000099,99,System.Byte[],0,System.Byte[],0,96101,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1400100,14000099,0,System.Byte[],0,System.Byte[],0,96011,96680,96685,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1400101,14000099,1,System.Byte[],0,System.Byte[],0,96011,96680,96685,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1400110,14000099,10,System.Byte[],0,System.Byte[],0,96011,96680,96685,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1400111,14000099,11,System.Byte[],0,System.Byte[],0,96011,96680,96685,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1400120,14000099,20,System.Byte[],0,System.Byte[],0,96011,96680,96685,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1400121,14000099,21,System.Byte[],0,System.Byte[],0,96011,96680,96685,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1400130,14000099,30,System.Byte[],0,System.Byte[],0,96011,96680,96685,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1400131,14000099,31,System.Byte[],0,System.Byte[],0,96011,96680,96685,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1400140,14000099,40,System.Byte[],0,System.Byte[],0,96011,96680,96685,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1400141,14000099,41,System.Byte[],0,System.Byte[],0,96011,96680,96685,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1400150,14000099,50,System.Byte[],0,System.Byte[],0,96011,96680,96685,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1400151,14000099,51,System.Byte[],0,System.Byte[],0,96011,96680,96685,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1400152,14000099,52,System.Byte[],0,System.Byte[],0,96011,96680,96685,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1400160,14000099,60,System.Byte[],0,System.Byte[],0,96011,96680,96685,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1400199,14000099,99,System.Byte[],0,System.Byte[],0,96101,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1500100,15000099,0,System.Byte[],0,System.Byte[],0,-1,96700,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1500101,15000099,1,System.Byte[],0,System.Byte[],0,-1,96700,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1500110,15000099,10,System.Byte[],0,System.Byte[],0,-1,96700,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1500111,15000099,11,System.Byte[],0,System.Byte[],0,-1,96700,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1500120,15000099,20,System.Byte[],0,System.Byte[],0,-1,96702,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1500121,15000099,21,System.Byte[],0,System.Byte[],0,-1,96702,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1500130,15000099,30,System.Byte[],0,System.Byte[],0,-1,96702,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1500131,15000099,31,System.Byte[],0,System.Byte[],0,-1,96702,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1500140,15000099,40,System.Byte[],0,System.Byte[],0,-1,96702,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1500141,15000099,41,System.Byte[],0,System.Byte[],0,-1,96702,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1500150,15000099,50,System.Byte[],0,System.Byte[],0,-1,96702,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1500151,15000099,51,System.Byte[],0,System.Byte[],0,-1,96702,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1500152,15000099,52,System.Byte[],0,System.Byte[],0,-1,96702,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1500160,15000099,60,System.Byte[],0,System.Byte[],0,-1,96702,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1500199,15000099,99,System.Byte[],0,System.Byte[],0,96101,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1600100,16000099,0,System.Byte[],0,System.Byte[],0,-1,96720,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1600101,16000099,1,System.Byte[],0,System.Byte[],0,-1,96720,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1600110,16000099,10,System.Byte[],0,System.Byte[],0,-1,96720,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1600111,16000099,11,System.Byte[],0,System.Byte[],0,-1,96720,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1600120,16000099,20,System.Byte[],0,System.Byte[],0,-1,96720,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1600121,16000099,21,System.Byte[],0,System.Byte[],0,-1,96720,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1600130,16000099,30,System.Byte[],0,System.Byte[],0,-1,96720,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1600131,16000099,31,System.Byte[],0,System.Byte[],0,-1,96720,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1600140,16000099,40,System.Byte[],0,System.Byte[],0,-1,96720,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1600141,16000099,41,System.Byte[],0,System.Byte[],0,-1,96720,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1600150,16000099,50,System.Byte[],0,System.Byte[],0,-1,96720,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1600151,16000099,51,System.Byte[],0,System.Byte[],0,-1,96720,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1600152,16000099,52,System.Byte[],0,System.Byte[],0,-1,96720,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1600160,16000099,60,System.Byte[],0,System.Byte[],0,-1,96720,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1600199,16000099,99,System.Byte[],0,System.Byte[],0,96101,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3920100,39200099,0,System.Byte[],0,System.Byte[],0,96011,96865,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3920101,39200099,1,System.Byte[],0,System.Byte[],0,96011,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3920110,39200099,10,System.Byte[],0,System.Byte[],0,96011,96865,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3920111,39200099,11,System.Byte[],0,System.Byte[],0,96011,96865,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3920120,39200099,20,System.Byte[],0,System.Byte[],0,96011,96865,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3920121,39200099,21,System.Byte[],0,System.Byte[],0,96011,96865,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3920130,39200099,30,System.Byte[],0,System.Byte[],0,96011,96865,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3920131,39200099,31,System.Byte[],0,System.Byte[],0,96011,96865,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3920140,39200099,40,System.Byte[],0,System.Byte[],0,96011,96865,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3920141,39200099,41,System.Byte[],0,System.Byte[],0,96011,96865,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3920150,39200099,50,System.Byte[],0,System.Byte[],0,96011,96865,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3920151,39200099,51,System.Byte[],0,System.Byte[],0,96011,96865,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3920152,39200099,52,System.Byte[],0,System.Byte[],0,96011,96865,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3920160,39200099,60,System.Byte[],0,System.Byte[],0,96011,96865,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3920199,39200099,99,System.Byte[],0,System.Byte[],0,96101,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3411100,34110099,0,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3411101,34110099,1,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3411110,34110099,10,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3411111,34110099,11,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3411120,34110099,20,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3411121,34110099,21,System.Byte[],0,System.Byte[],0,-1,96941,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3411130,34110099,30,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3411131,34110099,31,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3411140,34110099,40,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3411141,34110099,41,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3411150,34110099,50,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3411151,34110099,51,System.Byte[],0,System.Byte[],0,-1,96940,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3411152,34110099,52,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3411160,34110099,60,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3411199,34110099,99,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3414100,34140099,0,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3414101,34140099,1,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3414110,34140099,10,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3414111,34140099,11,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3414120,34140099,20,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3414121,34140099,21,System.Byte[],0,System.Byte[],0,-1,96941,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3414130,34140099,30,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3414131,34140099,31,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3414140,34140099,40,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3414141,34140099,41,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3414150,34140099,50,System.Byte[],0,System.Byte[],0,-1,96941,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3414151,34140099,51,System.Byte[],0,System.Byte[],0,-1,96940,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3414152,34140099,52,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3414160,34140099,60,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3414199,34140099,99,System.Byte[],0,System.Byte[],0,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3415100,34150099,0,System.Byte[],0,System.Byte[],0,-1,96940,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3415101,34150099,1,System.Byte[],0,System.Byte[],0,-1,96940,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3415110,34150099,10,System.Byte[],0,System.Byte[],0,-1,96940,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3415111,34150099,11,System.Byte[],0,System.Byte[],0,-1,96940,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3415120,34150099,20,System.Byte[],0,System.Byte[],0,-1,96940,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3415121,34150099,21,System.Byte[],0,System.Byte[],0,-1,96940,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3415130,34150099,30,System.Byte[],0,System.Byte[],0,-1,96940,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3415131,34150099,31,System.Byte[],0,System.Byte[],0,-1,96940,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3415140,34150099,40,System.Byte[],0,System.Byte[],0,-1,96940,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3415141,34150099,41,System.Byte[],0,System.Byte[],0,-1,96940,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3415150,34150099,50,System.Byte[],0,System.Byte[],0,-1,96940,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3415151,34150099,51,System.Byte[],0,System.Byte[],0,-1,96940,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3415152,34150099,52,System.Byte[],0,System.Byte[],0,-1,96940,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3415160,34150099,60,System.Byte[],0,System.Byte[],0,-1,96940,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
3415199,34150099,99,System.Byte[],0,System.Byte[],0,-1,96101,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
6098100,60000098,0,System.Byte[],0,System.Byte[],0,96010,96400,-1,96410,96411,96414,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
6098101,60000098,1,System.Byte[],0,System.Byte[],0,96010,-1,-1,96410,96411,96414,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
6098110,60000098,10,System.Byte[],0,System.Byte[],0,96010,96402,-1,96410,96411,96414,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
6098111,60000098,11,System.Byte[],0,System.Byte[],0,-1,96403,-1,96410,96411,96414,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
6098120,60000098,20,System.Byte[],0,System.Byte[],0,-1,96404,-1,96410,96411,96414,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
6098121,60000098,21,System.Byte[],0,System.Byte[],0,-1,96404,-1,96410,96411,96414,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
6098130,60000098,30,System.Byte[],0,System.Byte[],0,-1,96404,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
6098131,60000098,31,System.Byte[],0,System.Byte[],0,-1,96404,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
6098140,60000098,40,System.Byte[],0,System.Byte[],0,-1,96404,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
6098141,60000098,41,System.Byte[],0,System.Byte[],0,-1,96404,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
6098150,60000098,50,System.Byte[],0,System.Byte[],0,-1,96404,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
6098151,60000098,51,System.Byte[],0,System.Byte[],0,-1,96404,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
6098152,60000098,52,System.Byte[],0,System.Byte[],0,-1,96404,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
6098160,60000098,60,System.Byte[],0,System.Byte[],0,-1,96403,-1,96410,96411,96414,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
6098199,60000098,99,System.Byte[],0,System.Byte[],0,96102,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1098100,10000098,0,System.Byte[],0,System.Byte[],0,-1,96603,96390,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1098101,10000098,1,System.Byte[],0,System.Byte[],0,-1,96603,96390,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1098110,10000098,10,System.Byte[],0,System.Byte[],0,-1,96603,96390,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1098111,10000098,11,System.Byte[],0,System.Byte[],0,-1,96603,96390,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1098120,10000098,20,System.Byte[],0,System.Byte[],0,-1,96603,96390,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1098121,10000098,21,System.Byte[],0,System.Byte[],0,-1,96603,96390,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1098130,10000098,30,System.Byte[],0,System.Byte[],0,-1,96603,96390,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1098131,10000098,31,System.Byte[],0,System.Byte[],0,-1,96603,96390,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1098140,10000098,40,System.Byte[],0,System.Byte[],0,-1,96603,96390,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1098141,10000098,41,System.Byte[],0,System.Byte[],0,-1,96603,96390,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1098150,10000098,50,System.Byte[],0,System.Byte[],0,-1,96603,96390,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1098151,10000098,51,System.Byte[],0,System.Byte[],0,-1,96603,96390,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1098152,10000098,52,System.Byte[],0,System.Byte[],0,-1,96603,96390,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1098160,10000098,60,System.Byte[],0,System.Byte[],0,-1,96603,96390,96611,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
1098199,10000098,99,System.Byte[],0,System.Byte[],0,96101,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,System.Byte[]
