ID,AtkChrId,DefChrId,Dist,DiffAngMin,DiffAngMax,upperYRange,lowerYRange,diffAngMyToDef,throwTypeId,atkAnimId,defAnimId,escHp,selfEscCycleTime,sphereCastRadiusRateTop,sphereCastRadiusRateLow,PadType,AtkEnableState,throwFollowingType,pad2,throwType,selfEscCycleCnt,dmyHasChrDirType,isTurnAtker,isSkipWepCate,isSkipSphereCast,isEnableCorrectPos_forThrowAdjust,isEnableThrowFollowingFallAssist,isEnableThrowFollowingFeedback,pad0,atkSorbDmyId,defSorbDmyId,Dist_start,DiffAngMin_start,DiffAngMax_start,upperYRange_start,lowerYRange_start,diffAngMyToDef_start,judgeRangeBasePosDmyId1,judgeRangeBasePosDmyId2,adsrobModelPosInterpolationTime,throwFollowingEndEasingTime,pad1
16405000,0,4050,1.5,155,-155,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,0,0,0,280,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16405001,0,4050,2,-15,15,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,0,0,0,281,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16405002,0,4050,1.6,-95,-45,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,0,0,0,282,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16405003,0,4050,1.6,50,100,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,0,0,0,283,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16405004,0,4050,1.5,-155,-95,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,0,0,0,284,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16405005,0,4050,1.6,100,155,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,0,0,0,285,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16405006,0,4050,1.9,-45,-15,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,0,0,0,286,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16405007,0,4050,1.9,15,50,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,0,0,0,287,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435000,0,4350,1.6,157.5,-157.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,280,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435001,0,4350,2,-22.5,22.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,281,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435002,0,4350,1.6,-112.5,-67.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,282,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435003,0,4350,1.6,67.5,112.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,283,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435004,0,4350,1.6,-157.5,-112.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,284,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435005,0,4350,1.6,112.5,157.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,285,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435006,0,4350,1.6,-67.5,-22.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,286,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435007,0,4350,1.7,22.5,67.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,287,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435100,0,4351,1.6,157.5,-157.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,280,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435101,0,4351,2,-22.5,22.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,281,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435102,0,4351,1.6,-112.5,-67.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,282,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435103,0,4351,1.6,67.5,112.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,283,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435104,0,4351,1.6,-157.5,-112.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,284,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435105,0,4351,1.6,112.5,157.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,285,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435106,0,4351,1.6,-67.5,-22.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,286,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435107,0,4351,1.7,22.5,67.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,287,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435200,0,4352,1.6,157.5,-157.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,280,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435201,0,4352,2,-22.5,22.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,281,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435202,0,4352,1.6,-112.5,-67.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,282,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435203,0,4352,1.6,67.5,112.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,283,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435204,0,4352,1.6,-157.5,-112.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,284,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435205,0,4352,1.6,112.5,157.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,285,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435206,0,4352,1.6,-67.5,-22.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,286,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435207,0,4352,1.7,22.5,67.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,287,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435300,0,4353,1.6,157.5,-157.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,280,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435301,0,4353,2,-22.5,22.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,281,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435302,0,4353,1.6,-112.5,-67.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,282,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435303,0,4353,1.6,67.5,112.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,283,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435304,0,4353,1.6,-157.5,-112.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,284,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435305,0,4353,1.6,112.5,157.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,285,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435306,0,4353,1.6,-67.5,-22.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,286,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435307,0,4353,1.7,22.5,67.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,287,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435400,0,4354,1.6,157.5,-157.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,280,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435401,0,4354,2,-22.5,22.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,281,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435402,0,4354,1.6,-112.5,-67.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,282,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435403,0,4354,1.6,67.5,112.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,283,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435404,0,4354,1.6,-157.5,-112.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,284,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435405,0,4354,1.6,112.5,157.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,285,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435406,0,4354,1.6,-67.5,-22.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,286,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435407,0,4354,1.7,22.5,67.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,287,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435500,0,4355,1.6,157.5,-157.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,280,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435501,0,4355,2,-22.5,22.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,281,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435502,0,4355,1.6,-112.5,-67.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,282,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435503,0,4355,1.6,67.5,112.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,283,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435504,0,4355,1.6,-157.5,-112.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,284,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435505,0,4355,1.6,112.5,157.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,285,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435506,0,4355,1.6,-67.5,-22.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,286,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435507,0,4355,1.7,22.5,67.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,287,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435600,0,4356,1.6,157.5,-157.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,280,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435601,0,4356,2,-22.5,22.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,281,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435602,0,4356,1.6,-112.5,-67.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,282,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435603,0,4356,1.6,67.5,112.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,283,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435604,0,4356,1.6,-157.5,-112.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,284,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435605,0,4356,1.6,112.5,157.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,285,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435606,0,4356,1.6,-67.5,-22.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,286,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435607,0,4356,1.7,22.5,67.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,287,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435800,0,4358,1.6,157.5,-157.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,280,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435801,0,4358,2,-22.5,22.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,281,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435802,0,4358,1.6,-112.5,-67.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,282,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435803,0,4358,1.6,67.5,112.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,283,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435804,0,4358,1.6,-157.5,-112.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,284,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435805,0,4358,1.6,112.5,157.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,285,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435806,0,4358,1.6,-67.5,-22.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,286,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
16435807,0,4358,1.7,22.5,67.5,0.65,0.65,45,0,31720,11030,0,0,80,80,1,0,1,System.Byte[],22,0,255,1,0,0,0,0,1,0,0,287,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17227000,0,2270,2,-180,180,0.65,0.65,180,0,31750,11050,0,0,20,20,1,0,0,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,242,0,0,0,0,0,0,-1,242,0,0.5,System.Byte[]
17227200,0,2272,2,-180,180,0.65,0.65,180,0,31750,11050,0,0,20,20,1,0,0,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,242,0,0,0,0,0,0,-1,242,0,0.5,System.Byte[]
17227400,0,2274,2,-180,180,0.65,0.65,180,0,31750,11050,0,0,20,20,1,0,0,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,242,0,0,0,0,0,0,-1,242,0,0.5,System.Byte[]
17227600,0,2276,2,-180,180,0.65,0.65,180,0,31750,11050,0,0,20,20,1,0,0,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,242,0,0,0,0,0,0,-1,242,0,0.5,System.Byte[]
17300000,0,3000,1.5,157.5,-157.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,242,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17300001,0,3000,1.8,-27.5,17.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,243,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17300002,0,3000,1.5,-106.5,-61.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,244,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17300003,0,3000,1.5,53.5,98.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,245,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17300004,0,3000,1.5,-157.5,-106.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,246,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17300005,0,3000,1.5,98.5,157.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,247,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17300006,0,3000,1.7,-61.5,-27.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,248,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17300007,0,3000,1.7,17.5,53.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,249,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17302000,0,3020,2.1,177.5,-157.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,242,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17302001,0,3020,1.5,-22.5,22.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,243,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17302002,0,3020,1.5,-132.5,-87.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,244,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17302003,0,3020,1.5,87.5,132.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,245,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17302004,0,3020,1.8,-157.5,-132.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,246,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17302005,0,3020,1.8,132.5,177.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,247,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17302006,0,3020,1.5,-87.5,-22.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,248,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17302007,0,3020,1.5,22.5,87.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,249,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17307000,0,3070,1.5,157.5,-157.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,242,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17307001,0,3070,1.8,-22.5,22.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,243,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17307002,0,3070,1.5,-112.5,-67.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,244,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17307003,0,3070,1.5,67.5,112.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,245,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17307004,0,3070,1.5,-157.5,-112.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,246,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17307005,0,3070,1.5,112.5,157.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,247,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17307006,0,3070,1.6,-67.5,-22.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,248,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17307007,0,3070,1.6,22.5,67.5,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,249,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17317000,0,3170,1.6,159,-157,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,242,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17317001,0,3170,1.6,-40,33,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,243,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17317002,0,3170,1.5,-133,-86,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,244,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17317003,0,3170,1.5,86,128,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,245,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17317004,0,3170,1.6,-157,-133,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,246,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17317005,0,3170,1.6,128,159,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,247,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17317006,0,3170,1.5,-86,-40,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,248,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17317007,0,3170,1.5,33,86,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,249,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17318000,0,3180,2,159,-157,0.65,0.65,180,0,31730,11050,0,0,20,20,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,242,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17318001,0,3180,2.8,-40,33,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,243,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17318002,0,3180,2,-133,-86,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,244,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17318003,0,3180,1.5,86,128,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,245,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17318004,0,3180,1.9,-157,-133,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,246,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17318005,0,3180,1.9,128,159,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,247,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17318006,0,3180,2,-86,-40,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,248,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17318007,0,3180,2,33,86,0.65,0.65,45,0,31730,11050,0,0,80,80,1,0,1,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,249,0,0,0,0,0,0,-1,-1,0,0.5,System.Byte[]
17318100,0,3181,2,-180,180,0.65,0.65,180,0,31750,11050,0,0,40,40,1,0,0,System.Byte[],24,0,255,1,0,0,0,0,1,0,0,242,0,0,0,0,0,0,-1,242,0,0.5,System.Byte[]
