ID,hit0_Radius,hit1_Radius,hit2_Radius,hit3_Radius,knockbackDist,hitStopTime,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,hit0_DmyPoly1,hit1_DmyPoly1,hit2_DmyPoly1,hit3_DmyPoly1,hit0_DmyPoly2,hit1_DmyPoly2,hit2_DmyPoly2,hit3_DmyPoly2,blowingCorrection,atkPhysCorrection,atkMagCorrection,atkFireCorrection,atkThunCorrection,atkStamCorrection,guardAtkRateCorrection,guardBreakCorrection,atkThrowEscapeCorrection,subCategory1,subCategory2,atkPhys,atkMag,atkFire,atkThun,atkStam,guardAtkRate,guardBreakRate,pad6,isEnableCalcDamageForBushesObj,atkThrowEscape,atkObj,guardStaminaCutRate,guardRate,throwTypeId,hit0_hitType,hit1_hitType,hit2_hitType,hit3_hitType,hti0_Priority,hti1_Priority,hti2_Priority,hti3_Priority,dmgLevel,mapHitType,guardCutCancelRate,atkAttribute,spAttribute,atkType,atkMaterial,guardRangeType,defSeMaterial1,hitSourceType,throwFlag,disableGuard,disableStaminaAttack,disableHitSpEffect,IgnoreNotifyMissSwingForAI,repeatHitSfx,isArrowAtk,isGhostAtk,isDisableNoDamage,atkPow_forSfx,atkDir_forSfx,opposeTarget,friendlyTarget,selfTarget,isCheckDoorPenetration,isVsRideAtk,isAddBaseAtk,excludeThreatLvNotify,pad1,atkBehaviorId,atkPow_forSe,atkSuperArmor,decalId1,decalId2,AppearAiSoundId,HitAiSoundId,HitRumbleId,HitRumbleIdByNormal,HitRumbleIdByMiddle,HitRumbleIdByRoot,traceSfxId0,traceDmyIdHead0,traceDmyIdTail0,traceSfxId1,traceDmyIdHead1,traceDmyIdTail1,traceSfxId2,traceDmyIdHead2,traceDmyIdTail2,traceSfxId3,traceDmyIdHead3,traceDmyIdTail3,traceSfxId4,traceDmyIdHead4,traceDmyIdTail4,traceSfxId5,traceDmyIdHead5,traceDmyIdTail5,traceSfxId6,traceDmyIdHead6,traceDmyIdTail6,traceSfxId7,traceDmyIdHead7,traceDmyIdTail7,hit4_Radius,hit5_Radius,hit6_Radius,hit7_Radius,hit8_Radius,hit9_Radius,hit10_Radius,hit11_Radius,hit12_Radius,hit13_Radius,hit14_Radius,hit15_Radius,hit4_DmyPoly1,hit5_DmyPoly1,hit6_DmyPoly1,hit7_DmyPoly1,hit8_DmyPoly1,hit9_DmyPoly1,hit10_DmyPoly1,hit11_DmyPoly1,hit12_DmyPoly1,hit13_DmyPoly1,hit14_DmyPoly1,hit15_DmyPoly1,hit4_DmyPoly2,hit5_DmyPoly2,hit6_DmyPoly2,hit7_DmyPoly2,hit8_DmyPoly2,hit9_DmyPoly2,hit10_DmyPoly2,hit11_DmyPoly2,hit12_DmyPoly2,hit13_DmyPoly2,hit14_DmyPoly2,hit15_DmyPoly2,hit4_hitType,hit5_hitType,hit6_hitType,hit7_hitType,hit8_hitType,hit9_hitType,hit10_hitType,hit11_hitType,hit12_hitType,hit13_hitType,hit14_hitType,hit15_hitType,hti4_Priority,hti5_Priority,hti6_Priority,hti7_Priority,hti8_Priority,hti9_Priority,hti10_Priority,hti11_Priority,hti12_Priority,hti13_Priority,hti14_Priority,hti15_Priority,defSfxMaterial1,defSeMaterial2,defSfxMaterial2,atkDarkCorrection,atkDark,pad5,isDisableParry,isDisableBothHandsAtkBonus,isInvalidatedByNoDamageInAir,pad2,dmgLevel_vsPlayer,statusAilmentAtkPowerCorrectRate,spEffectAtkPowerCorrectRate_byPoint,spEffectAtkPowerCorrectRate_byRate,spEffectAtkPowerCorrectRate_byDmg,atkBehaviorId_2,throwDamageAttribute,statusAilmentAtkPowerCorrectRate_byPoint,overwriteAttackElementCorrectId,decalBaseId1,decalBaseId2,wepRegainHpScale,atkRegainHp,regainableTimeScale,regainableHpRateScale,regainableSlotId,spAttributeVariationValue,parryForwardOffset,atkSuperArmorCorrection,defSfxMaterialVariationValue,pad4
300000247,0.37,0.2,0.1,0,0.7,0.04,6903,-1,-1,-1,-1,110,110,110,-1,130,120,120,-1,0,100,100,100,100,100,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,40,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,255,0,255,0,255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,100,0,0,1,1,0,0,0,100,100,100,100,0,0,100,-1,-1,-1,100,0,1,1,-1,0,0,100,0,System.Byte[]
300000250,0.7,0,0.22,0,0.6,0.08,6903,-1,-1,-1,-1,100,0,110,-1,120,0,122,-1,0,125,125,125,125,125,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,40,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,255,0,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,125,0,0,1,1,0,0,0,100,100,100,100,0,0,100,-1,-1,-1,100,0,1,1,-1,0,0,125,0,System.Byte[]
300000251,0.7,0,0.22,0,1.6,0.04,6903,-1,-1,-1,-1,100,0,110,-1,120,0,122,-1,0,75,75,75,75,75,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,40,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,255,0,255,0,255,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,75,0,0,1,1,0,0,0,100,100,100,100,0,0,100,-1,-1,-1,100,0,1,1,-1,0,0,75,0,System.Byte[]
300000252,0.7,0,0.22,0,1.2,0.04,6903,-1,-1,-1,-1,100,0,110,-1,120,0,122,-1,0,125,125,125,125,125,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,40,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,255,0,255,0,255,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,125,0,0,1,1,0,0,0,100,100,100,100,0,0,100,-1,-1,-1,100,0,1,1,-1,0,0,125,0,System.Byte[]
300000255,0.35,0,0.22,0,0.5,0.08,6903,-1,-1,-1,-1,100,0,110,-1,110,0,122,-1,0,100,100,100,100,100,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,40,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,255,0,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,100,0,0,1,1,0,0,0,100,100,100,100,0,0,100,-1,-1,-1,100,0,1,1,-1,0,0,100,0,System.Byte[]
300000256,0.35,0,0.22,0,1.5,0.04,6903,-1,-1,-1,-1,100,0,110,-1,110,0,122,-1,0,50,50,50,50,50,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,40,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,255,0,255,0,255,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,50,0,0,1,1,0,0,0,100,100,100,100,0,0,100,-1,-1,-1,100,0,1,1,-1,0,0,50,0,System.Byte[]
300000257,0.35,0,0.22,0,1.1,0.04,6903,-1,-1,-1,-1,100,0,110,-1,110,0,122,-1,0,100,100,100,100,100,500,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,40,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,255,0,255,0,255,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,100,0,0,1,1,0,0,0,100,100,100,100,0,0,100,-1,-1,-1,100,0,1,1,-1,0,0,100,0,System.Byte[]
300000290,0.4,0.2,0,0,2.75,0.08,6909,-1,-1,-1,-1,100,110,-1,-1,120,120,-1,-1,0,200,200,200,200,200,140,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,255,0,0,0,255,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,200,0,0,1,1,0,0,0,100,100,100,100,0,0,100,-1,0,100,200,0,1,1,-1,0,0,600,0,System.Byte[]
300000295,0.4,0.2,0,0,1.7,0.08,6909,-1,-1,-1,-1,100,110,-1,-1,120,120,-1,-1,0,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,255,0,0,0,255,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,100,0,0,1,1,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,100,0,System.Byte[]
300000300,0,0,0,0,1.47,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,0,0,0,0,101,0,0,45,100,0,System.Byte[],0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,100,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,-1,-1,100,0,1,1,-1,0,0,100,0,System.Byte[]
300000301,0,0,0,0,0.6,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,0,0,0,0,52,0,0,45,100,0,System.Byte[],0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,100,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,-1,-1,100,0,1,1,-1,0,0,100,0,System.Byte[]
300000302,0,0,0,0,0.6,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,0,0,0,0,52,0,0,45,100,0,System.Byte[],0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,1,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,100,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,-1,-1,100,0,1,1,-1,0,0,100,0,System.Byte[]
300000305,0.35,0,0.2,0,0.9,0.08,6903,-1,-1,1665,-1,100,-1,110,-1,110,-1,122,-1,0,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,20,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,255,0,255,0,255,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,100,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,100,0,System.Byte[]
300000306,0,0.35,0,0.05,1,0.08,6904,-1,-1,1665,-1,-1,120,-1,122,-1,130,-1,130,0,125,125,125,125,350,9900,100,100,102,0,0,0,0,0,0,0,0,System.Byte[],0,0,20,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,255,2,255,0,255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,125,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,140,0,1,1,-1,0,0,600,0,System.Byte[]
300000310,0.3,0.15,0,0,0.6,0.04,6902,1830,-1,-1,-1,100,120,-1,-1,110,122,-1,-1,0,80,80,80,80,80,100,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,20,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,255,2,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,80,0,0,0,1,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,100,0,System.Byte[]
300000311,0.3,0.15,0,0,0.6,0.04,6902,1830,-1,-1,-1,100,120,-1,-1,110,122,-1,-1,0,40,40,40,40,40,100,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,20,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,255,2,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,40,0,0,0,1,0,0,0,50,50,100,100,0,0,50,-1,0,100,50,0,1,1,-1,0,0,40,0,System.Byte[]
300000312,0.3,0.15,0,0,0.6,0.04,6902,1830,-1,-1,-1,100,120,-1,-1,110,122,-1,-1,0,40,40,40,40,40,100,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,20,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,255,2,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,40,0,0,0,1,0,0,0,50,50,100,100,0,0,50,-1,0,100,50,0,1,1,-1,0,0,40,0,System.Byte[]
300000313,0.3,0.15,0,0,1.5,0.08,6902,1831,-1,-1,-1,100,120,-1,-1,110,122,-1,-1,0,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,20,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,255,2,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,100,0,0,0,1,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,100,0,System.Byte[]
300000315,0.3,0.15,0,0,0.6,0.04,6902,-1,-1,-1,-1,100,120,-1,-1,110,122,-1,-1,0,64,64,64,64,64,100,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,20,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,255,2,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,64,0,0,0,1,0,0,0,100,100,100,100,0,0,100,-1,0,100,75,0,1,1,-1,0,0,80,0,System.Byte[]
300000316,0.3,0.15,0,0,0.6,0.04,6902,-1,-1,-1,-1,100,120,-1,-1,110,122,-1,-1,0,32,32,32,32,32,100,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,20,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,255,2,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,32,0,0,0,1,0,0,0,50,50,100,100,0,0,50,-1,0,100,50,0,1,1,-1,0,0,32,0,System.Byte[]
300000317,0.3,0.15,0,0,0.6,0.04,6902,-1,-1,-1,-1,100,120,-1,-1,110,122,-1,-1,0,32,32,32,32,32,100,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,20,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,255,2,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,32,0,0,0,1,0,0,0,50,50,100,100,0,0,50,-1,0,100,50,0,1,1,-1,0,0,32,0,System.Byte[]
300000318,0.3,0.15,0,0,1.5,0.08,6902,-1,-1,-1,-1,100,120,-1,-1,110,122,-1,-1,0,80,80,80,80,80,100,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,20,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,255,2,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,80,0,0,0,1,0,0,0,100,100,100,100,0,0,100,-1,0,100,75,0,1,1,-1,0,0,80,0,System.Byte[]
300100310,0.3,0.15,0,0,0.6,0.04,6902,-1,-1,-1,-1,100,120,-1,-1,110,122,-1,-1,0,70,70,70,70,70,100,100,100,0,0,0,0,0,0,0,0,0,System.Byte[],0,0,10,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,255,2,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,139,139,70,0,0,0,1,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,80,0,System.Byte[]
